@relation images
@attribute faces_detected_up real
@attribute faces_detected_right real
@attribute faces_detected_down real
@attribute faces_detected_left real
@attribute reg0r-avg real
@attribute reg0r-var real
@attribute reg0g-avg real
@attribute reg0g-var real
@attribute reg0b-avg real
@attribute reg0b-var real
@attribute reg1r-avg real
@attribute reg1r-var real
@attribute reg1g-avg real
@attribute reg1g-var real
@attribute reg1b-avg real
@attribute reg1b-var real
@attribute reg2r-avg real
@attribute reg2r-var real
@attribute reg2g-avg real
@attribute reg2g-var real
@attribute reg2b-avg real
@attribute reg2b-var real
@attribute reg3r-avg real
@attribute reg3r-var real
@attribute reg3g-avg real
@attribute reg3g-var real
@attribute reg3b-avg real
@attribute reg3b-var real
@attribute class { "right", "down", "up", "left" }
@data
0,0,0,0,0.77954379,9.62E-005,0.7048159513,0.0001074255,0.7454847856,9.35E-005,0.1531524658,0.001213097,0.1462471702,0.0011748813,0.1494473544,0.0016686797,0.4492816943,0.0843114298,0.4071626925,0.0646730961,0.4279028436,0.0739490063,0.6042339307,0.0492415453,0.5436167062,0.0368420782,0.577715862,0.0384603336,"up"
0,0,0,0,0.3500144265,0.0061427123,0.3032517867,0.005296472,0.3532645486,0.0047001208,0.9186651056,0.0034598031,0.9135020863,0.0033016424,0.9567538175,0.000367532,0.4613836641,0.1255957687,0.4304576422,0.1143956911,0.4624240966,0.1258087694,0.2915006665,0.0835803061,0.2812611078,0.0813114545,0.3073867002,0.1009883684,"down"
0,0,0,0,0.7486280961,0.0036967324,0.8333518288,0.0033060321,0.9286290949,0.0033740903,0.1880742853,0.0055115393,0.2035577947,0.0055707337,0.1053619385,0.0034117747,0.2191165581,0.0377131994,0.2666802429,0.0461120896,0.2154509775,0.0682543498,0.4711178169,0.0732395965,0.5061981635,0.0802152634,0.5016976451,0.1098381041,"up"
2,0,0,0,0.7136230469,0.0490735888,0.7333251953,0.0496491855,0.7107849121,0.0589246755,0.5095031738,0.1170294073,0.6138183594,0.0396217799,0.4902160645,0.0545988556,0.4067730126,0.0887132407,0.5341020528,0.0571486401,0.4227167233,0.0474134886,0.7352820999,0.0755603495,0.712432989,0.0711329932,0.6849257976,0.0711877868,"up"
0,0,0,0,0.2153129578,0.0328276787,0.1713047028,0.0284869175,0.0914974213,0.0235599873,0.2130413055,0.03636568,0.1833782196,0.034692919,0.132352829,0.0347677815,0.2368297751,0.0034223077,0.1673448704,0.0028741816,0.0659351573,0.0019262549,0.2068402665,0.0133959966,0.25058059,0.0177901377,0.1654732317,0.0106552892,"right"
2,0,0,1,0.9583297164,0.0030145669,0.6825014468,0.0098553418,0.2539442274,0.0085506425,0.9928240741,0.0001080523,0.7496799045,0.0009305424,0.3818042896,0.0014600302,0.9227653065,0.0215375112,0.6437953598,0.0186459249,0.2325087342,0.0088962128,0.9773128667,0.0003590882,0.689433823,0.0013856254,0.2760903239,0.0031953432,"up"
0,0,0,1,0.6001596401,0.0565203569,0.4106761557,0.0345613761,0.2290557703,0.0299099787,0.724386739,0.0451867888,0.5329058553,0.046748997,0.3742397486,0.0473939769,0.6883324795,0.045670877,0.5437860629,0.0372712019,0.4289611869,0.0322233426,0.5555250351,0.0288498309,0.4212666496,0.0168446945,0.2654025561,0.0072370928,"left"
0,1,0,0,0.3340458984,0.1354990502,0.2058691406,0.0642286452,0.2008515625,0.0647675823,0.1867089844,0.0198580398,0.0743183594,0.0034712959,0.0596337891,0.0044588678,0.4343455533,0.039859489,0.3017154666,0.0253213829,0.3262448403,0.0217572847,0.2326095001,0.017520849,0.0830045551,0.0038265402,0.0554836037,0.0021949573,"right"
0,1,0,1,0.3649319735,0.04075155,0.4260475852,0.0487995305,0.3130368319,0.0476372557,0.6329304088,0.0059944523,0.5957058993,0.0052667639,0.6266770796,0.0058544979,0.4851692091,0.0369953302,0.532134923,0.0372994352,0.4435111819,0.0442928391,0.5771493632,0.0333342304,0.6226914248,0.0281721217,0.516095231,0.0459671485,"up"
1,1,1,0,0.6147106744,0.1059231066,0.5808269916,0.1012755503,0.5414280076,0.1023714114,0.6257931408,0.1040219899,0.5969352129,0.0979257632,0.5658547199,0.0977226437,0.2999302335,0.0583736165,0.2613378991,0.0463109512,0.2481614673,0.0489415818,0.7515267742,0.0593822034,0.7101218723,0.0597446296,0.6592850113,0.064048561,"right"
0,0,0,0,0.5221630859,0.0739590654,0.4403945313,0.0843184344,0.4458671875,0.0673873037,0.7167128906,0.0362602926,0.5983964844,0.0261804747,0.5677070313,0.0306574037,0.3581619517,0.0264594827,0.3706181725,0.0236882295,0.4468095918,0.0344237092,0.6148421865,0.0041391999,0.5975389843,0.0034221183,0.5945070151,0.0031605258,"right"
0,0,0,0,0.1660697243,0.0184095202,0.126893477,0.0190360185,0.1359308416,0.0219696079,0.7437258634,0.0635866049,0.6507499001,0.0633878067,0.661239624,0.0632312969,0.2406361078,0.0332929507,0.2000999704,0.0210412671,0.1928780361,0.0217626451,0.5837029769,0.0465406268,0.4498444905,0.0359948749,0.4402751037,0.0358303997,"left"
3,1,1,0,0.2818775318,0.0464562823,0.3223958333,0.0470154699,0.2374321832,0.033796031,0.2063503689,0.0294451952,0.2916214554,0.0716293903,0.2611635561,0.0743962349,0.2885968383,0.0388379064,0.3402322035,0.0461098079,0.2732637817,0.032321789,0.5438373417,0.0248548327,0.5962809798,0.0380340757,0.4977669954,0.0541203183,"down"
1,1,0,0,0.5568752289,0.0412592934,0.4348831177,0.0638908063,0.3543891907,0.0727189897,0.1885032654,0.0045073249,0.0502815247,0.0015032774,0.0113067627,0.0005524994,0.2981711416,0.0363040224,0.1980983132,0.0360703827,0.1273147205,0.0229172126,0.2436593465,0.037414533,0.1360439415,0.0284574548,0.0849927681,0.0132851062,"down"
0,0,0,1,0.4406932484,0.0904179279,0.4382754239,0.0908214072,0.417841131,0.095526213,0.722783869,0.0132244012,0.6618749445,0.0053206891,0.5985384854,0.0020374729,0.3851266291,0.041271347,0.4234819313,0.038023752,0.3108060575,0.0405787913,0.4304317239,0.082330318,0.4134663803,0.0725864418,0.4088362707,0.0618357152,"up"
0,0,1,0,0.5918579102,0.0042273853,0.5838969838,0.0049349969,0.5946072665,0.0058736605,0.5406272195,0.1238334296,0.5548178933,0.1215380369,0.5313956521,0.1431468351,0.4185981931,0.0441622564,0.4008627073,0.0390871793,0.3713362707,0.0434611451,0.5323496742,0.0416598119,0.5434038063,0.0430789519,0.5317461493,0.0570098874,"down"
1,1,1,0,0.7292730158,0.0593740839,0.7220292525,0.0670786849,0.721385609,0.0724924588,0.7785700018,0.0759804276,0.7798378684,0.0725597901,0.7754821777,0.0757457476,0.9692720675,0.0019362052,0.9736189277,0.0012422524,0.976642106,0.0008753202,0.58663359,0.0072704803,0.5710918987,0.0081029304,0.5358856635,0.008602677,"left"
0,0,1,1,0.4140056263,0.0402386319,0.4421636408,0.0482333364,0.4571602561,0.0561325655,0.6290643865,0.058981903,0.4684351141,0.0430962969,0.2253778631,0.0138359558,0.5733893661,0.0921593897,0.5373555983,0.0765724299,0.3850859005,0.0692045189,0.6627480746,0.0301061483,0.6238910693,0.0358813025,0.5288044283,0.0959090823,"down"
4,0,1,1,0.1910228588,0.0301772732,0.2403474031,0.0384157548,0.1664605035,0.0245959033,0.180396412,0.0460933393,0.1925130208,0.0455907299,0.1948287399,0.0411320042,0.0893575799,0.0118357914,0.114122095,0.0163388124,0.0930708095,0.0074056733,0.24880448,0.0505759759,0.2724217302,0.0485957232,0.2032770036,0.0365080199,"up"
0,1,0,1,0.696805087,0.0268386974,0.6445950595,0.0321982842,0.5362576571,0.0356600616,0.6486025724,0.0351495524,0.5886688232,0.0391136204,0.4512814608,0.0448240897,0.8659267624,0.0221264099,0.8187740669,0.0378031489,0.7690961937,0.0550169223,0.5791358116,0.0157999967,0.4294857079,0.0126445128,0.3902751037,0.0117716862,"left"
4,0,1,0,0.7220540365,0.008644695,0.6003960503,0.0081680043,0.3236653646,0.0254819987,0.5283365885,0.0309830663,0.4829047309,0.0287168503,0.4442545573,0.0371387521,0.7235420539,0.0285072847,0.5828154043,0.0247884508,0.4184043913,0.055384393,0.5483198769,0.0992586892,0.4104684596,0.0704446548,0.3714785665,0.095789623,"up"
0,0,0,0,0.4217283015,0.062939501,0.517933628,0.0991936809,0.6262967294,0.1479418528,0.4218032569,0.042712562,0.4637290553,0.0463582505,0.4276058799,0.0429965657,0.3531670058,0.0475446997,0.4080245291,0.0490573405,0.488318398,0.0588053625,0.4467241222,0.023650548,0.3896820135,0.0534730738,0.3888847613,0.0635041744,"up"
0,1,2,0,0.1969992898,0.023285253,0.1593142423,0.0131491865,0.1659351696,0.0146493197,0.9526367188,0.0047102191,0.9424799139,0.0068162098,0.9505129727,0.0047037703,0.4019790432,0.0870787316,0.3269901511,0.0641116818,0.3354024733,0.0609249561,0.5658027251,0.1283097372,0.5109948904,0.1079245801,0.504193202,0.0994313,"down"
6,0,0,0,0.8555569119,0.0038205837,0.8880869548,0.0021479682,0.9721577962,0.0002754032,0.3125,0.0286669599,0.3462405735,0.0090671406,0.3400404188,0.0102367809,0.6373479143,0.0736854104,0.6817062572,0.0573649225,0.7122207235,0.0575757495,0.5291701369,0.04535246,0.5761515064,0.0407205403,0.6362706402,0.0558829659,"up"
1,0,0,0,0.5357014974,0.0403744268,0.492191569,0.0426057339,0.4309611003,0.0404324682,0.2948974609,0.0472362512,0.3137613932,0.0259944899,0.3514567057,0.0170659589,0.209789563,0.0080041273,0.1803947597,0.0069574226,0.1363052751,0.0067226645,0.6250054405,0.0587899678,0.5346285254,0.0571385098,0.4706976845,0.0505363762,"up"
0,0,0,0,0.8289591471,0.0344282716,0.8495364719,0.0379512389,0.910993788,0.0457595725,0.2632022434,0.0229986025,0.25684611,0.024957425,0.2648213704,0.0288331673,0.8657639593,0.0001752708,0.8930850775,0.0001959281,0.953238159,0.0001735272,0.2703165737,0.0067993309,0.2578464477,0.0066297659,0.260616581,0.0061961079,"up"
1,0,0,0,0.8833031748,0.0002002926,0.8808533912,0.0001750833,0.8964185528,0.0002361423,0.363734825,0.0157937021,0.3163775276,0.0120430826,0.2857869466,0.0121132342,0.3438921326,0.0905520158,0.4029633841,0.0883971622,0.3750990137,0.0920636507,0.5513034674,0.0752333115,0.5483921453,0.0770296549,0.5371764488,0.0837721916,"down"
0,0,0,0,0.4143628044,0.0042303912,0.4385625275,0.0035018601,0.3315360915,0.0056064733,0.251700961,0.0401066516,0.3305916227,0.0268730607,0.3086590834,0.0288519257,0.2184137921,0.0359290278,0.2755985886,0.0288485151,0.2499601403,0.0193547434,0.4945357559,0.0062050498,0.5090706799,0.0066227217,0.4164800771,0.0164499876,"up"
2,1,0,0,0.2986964176,0.0201825002,0.3148900082,0.0192780594,0.3048063579,0.0233685243,0.4129092568,0.034722709,0.4041458933,0.0234027099,0.3770548503,0.0349932617,0.4841621137,0.020244701,0.4988498423,0.0215588494,0.5492096059,0.020227436,0.5424172458,0.0584417063,0.51942695,0.0487853906,0.4480571621,0.0599821839,"right"
1,0,0,0,0.1920047336,0.0135372143,0.149049547,0.0074809686,0.1392550998,0.0061313883,0.4213646783,0.028440619,0.4006924099,0.036330238,0.362294515,0.0399466288,0.3512501811,0.0270180373,0.3364172943,0.0331645622,0.2745849326,0.0339594524,0.4174346393,0.0040410483,0.3292882749,0.0047766104,0.2875190107,0.0030240208,"down"
0,2,0,0,0.5134067156,0.0679422395,0.383413959,0.0435699736,0.2249456747,0.0146877598,0.4719319123,0.0407966773,0.3405034147,0.0496205406,0.3439569536,0.0551179369,0.5848894817,0.0139761893,0.4805986696,0.0116185529,0.381660546,0.0146840226,0.2226908952,0.0163963966,0.0987042683,0.0105986174,0.0761328991,0.0019980117,"right"
0,0,1,1,0.2018602159,0.0178556737,0.1940477159,0.0179216362,0.2043999566,0.0175558233,0.3255750868,0.0032708527,0.4960767958,0.0021428662,0.7308095296,0.0052018263,0.304400076,0.0241189796,0.3075413709,0.0243291731,0.32411917,0.0215914241,0.4236357546,0.0188019516,0.5281426528,0.0101639873,0.6504449413,0.0219634017,"down"
1,0,2,0,0.4704617275,0.0512092808,0.4702422753,0.0542774005,0.5812997425,0.0743817754,0.6528192299,0.0225744094,0.3554029143,0.0264148169,0.4217945342,0.0177586809,0.6062061543,0.0166708511,0.4107043208,0.0379228897,0.4572803731,0.0407687365,0.6452487245,0.0161263125,0.5208864796,0.0281975733,0.5413843272,0.0240666334,"down"
0,1,0,1,0.2539117987,0.0201878006,0.2030029297,0.0137677802,0.196344549,0.0144494416,0.707150546,0.0758426697,0.6709747314,0.0881311862,0.6437558261,0.0914528155,0.5587992447,0.0405282199,0.4802206754,0.0409386042,0.4211529917,0.0402173511,0.1410248815,0.0053617063,0.1327754739,0.0059420604,0.1150918246,0.0037457557,"down"
5,0,0,0,0.3706445313,0.0208829006,0.2268847656,0.0490429793,0.2576025391,0.0470219934,0.6703271484,0.0647490957,0.5879443359,0.0755510683,0.5431933594,0.0825392791,0.4722577864,0.0541450418,0.5002808842,0.0503466018,0.4934808737,0.0432768969,0.4535234636,0.0888711369,0.4187852738,0.1026257894,0.4159698997,0.0907051168,"up"
0,0,0,0,0.6480310613,0.0937530155,0.6691311923,0.09786112,0.6832289262,0.1094795164,0.7456637296,0.0463378856,0.7801222368,0.0447306648,0.783322421,0.0635171011,0.5466398845,0.0447282356,0.536639144,0.0403437243,0.5049041025,0.0352907538,0.8245704976,0.0057118412,0.8663784805,0.0046792306,0.9109449052,0.006671562,"right"
0,0,0,0,0.8882484436,0.0199189628,0.937286377,0.017246752,0.9384593964,0.0209123154,0.6622905731,0.0632842898,0.686876297,0.0471962004,0.7019805908,0.0184875743,0.5444915254,0.065133254,0.5341478569,0.0526244975,0.5135572849,0.0465673591,0.7313905639,0.066396249,0.7358264749,0.0616663588,0.7181363062,0.0709015563,"up"
1,0,0,0,0.2044559055,0.0181622607,0.1729634603,0.0166045103,0.1695319282,0.0195624897,0.4850938585,0.0570577249,0.4414791531,0.0608219054,0.4422658285,0.0630181063,0.5600602911,0.0257689892,0.5239602948,0.0302626174,0.4954577962,0.0329767826,0.3962263724,0.0344141917,0.3140887529,0.0275522321,0.2763818982,0.0285157978,"up"
1,1,2,0,0.6492445204,0.0587937147,0.5992312961,0.0719344379,0.5475446913,0.0868403334,0.3540700277,0.0066800885,0.3920271132,0.0048337126,0.3778483073,0.009962221,0.4399736566,0.0351827438,0.3299694923,0.0185878587,0.2281625688,0.017066411,0.4557457633,0.0508868688,0.5062192207,0.0590725971,0.5456008292,0.0707975399,"down"
0,3,0,0,0.456852306,0.0043137674,0.4602092396,0.004266875,0.4404463335,0.0049463616,0.359426325,0.0223366375,0.3593056419,0.0241669152,0.3333213113,0.0261590094,0.4001332938,0.0444469748,0.4147622927,0.0457101417,0.4078180539,0.0492678167,0.4561148549,0.0289680436,0.2949589011,0.0374689568,0.2844323904,0.0401763666,"down"
0,0,2,0,0.0582747026,0.0069767736,0.0638594194,0.0083427372,0.0476587469,0.0045172715,0.3843328303,0.0830617787,0.4484530362,0.1079139048,0.4941753041,0.159604895,0.4820293987,0.050302487,0.5198885515,0.0604301369,0.5049281694,0.0850650559,0.365276955,0.0804289705,0.3624851896,0.0772253705,0.3140476896,0.0683031906,"down"
0,0,2,0,0.4377148438,0.0308077923,0.4384375,0.0260742172,0.5588085938,0.0316456142,0.5681689453,0.1009482212,0.6054296875,0.0832283768,0.5664697266,0.1109999998,0.6416244252,0.0576260125,0.6998980978,0.0393435861,0.5678629285,0.040279984,0.34697037,0.0446798411,0.3707932692,0.0424549131,0.3710088315,0.0633424668,"down"
0,0,0,0,0.324210427,0.0173165256,0.3755340576,0.0145616551,0.3706068559,0.0103398412,0.1704392867,0.0071014523,0.2384449352,0.0036692135,0.2968763872,0.0022958571,0.2024918543,0.0373835889,0.2512033472,0.0192312214,0.3029824496,0.0115677313,0.2677521475,0.0239320389,0.3042339307,0.0116239759,0.3146123371,0.0019928123,"down"
1,0,0,0,0.1939433977,0.0135140748,0.2472318761,0.0164866911,0.1239492379,0.0079241445,0.711813534,0.0567838904,0.7051307828,0.0576680474,0.705485026,0.050650964,0.3536881005,0.0681277903,0.4112677586,0.0630289544,0.2985789938,0.0765284388,0.3359949918,0.0848789385,0.3537008764,0.0781278821,0.324544537,0.0797686884,"up"
0,0,0,0,0.4818031461,0.0559967738,0.5178186753,0.0575203784,0.4521292892,0.0919379904,0.3083113128,0.0241741056,0.383100921,0.0288727854,0.2313866709,0.0187035952,0.3321270697,0.0204463814,0.3894112837,0.0262790275,0.2441230581,0.0153870568,0.3204849755,0.015460617,0.3805639309,0.0215374346,0.2192227105,0.0117135235,"up"
0,0,2,0,0.1401882172,0.003985922,0.2192764282,0.0050098509,0.1113128662,0.0037417111,0.5565242767,0.1365492358,0.6518669128,0.0842669568,0.610906601,0.0634304296,0.3327009656,0.0698634093,0.4127281617,0.0678587694,0.2966891094,0.061694741,0.4550271961,0.078421932,0.5004074316,0.0705427079,0.3328410202,0.0593071738,"down"
0,1,3,1,0.3290381338,0.0381721358,0.2785201727,0.0270756598,0.2597117705,0.0225502434,0.4254006778,0.0752527434,0.2849085191,0.0437421886,0.1594393861,0.0179974943,0.9506800005,0.0011153184,0.6886274785,0.0050558383,0.4332951119,0.0072083786,0.2640152289,0.0003732889,0.118816435,0.0001631721,0.0674203419,0.000156494,"right"
0,0,1,1,0.5675714666,0.0664936924,0.5202345415,0.0723185307,0.5685036399,0.0803304919,0.5610642867,0.071851571,0.5147663463,0.0745050416,0.5682900169,0.0841521302,0.7298670764,0.0514810784,0.716735782,0.0512554511,0.7955957494,0.04720931,0.3787322275,0.0004174386,0.3008330865,0.0002733683,0.3326718009,0.0003305825,"left"
0,0,0,0,0.590380536,0.0055717214,0.573681964,0.0046441184,0.652149731,0.005631365,0.5325757968,0.0113047271,0.5382023489,0.0129781992,0.5401684085,0.013591958,0.4517305294,0.0095163257,0.4635618764,0.0092125001,0.4725003465,0.0108456929,0.537234964,0.0057995674,0.5220430294,0.0059812263,0.5643621813,0.0058646024,"left"
0,0,0,0,0.4858779907,0.0335578829,0.4329528809,0.0624124324,0.3699626923,0.0857736267,0.3450069427,0.0318690311,0.313955307,0.041200986,0.2586498261,0.0518931217,0.6327208279,0.0102498593,0.6727789888,0.0087254296,0.6601358784,0.0059469286,0.2245304351,0.009259965,0.1720328797,0.0034180632,0.0990517031,0.0018554273,"left"
0,0,0,0,0.9934046128,6.30E-005,0.9939982096,5.15E-005,0.9947258444,1.75E-005,0.4568409639,0.0122016517,0.3711523916,0.0102373023,0.2743075502,0.005123078,0.7427352693,0.0645358375,0.6944724806,0.0866761407,0.6498428557,0.1120245983,0.6498141098,0.0716706833,0.613608634,0.0893220056,0.5683178531,0.1115160915,"up"
0,0,0,0,0.3907138672,0.0108807332,0.2225712891,0.0074731411,0.1507275391,0.0048177805,0.1732099609,0.0544256509,0.0699892578,0.0101481614,0.0610136719,0.0113794513,0.2280661066,0.0029039023,0.0991611595,0.0004860419,0.0692206263,0.0002199534,0.2913009715,0.0104224121,0.2629813105,0.019167929,0.2579271598,0.0215825311,"left"
1,0,0,0,0.862681071,0.0001395518,0.8834499783,0.0001035441,0.970457289,0.0001431497,0.3920661079,0.0003905721,0.3741132948,0.0003152574,0.3616400825,0.0005110854,0.6295897306,0.0271299604,0.6414148501,0.032504301,0.6816632568,0.042899665,0.5264248986,0.0202030124,0.5230504961,0.0244535626,0.5455012493,0.0364850689,"up"
0,0,0,0,0.4929670854,0.001758943,0.4280575839,0.0014715234,0.3031491366,0.0008389205,0.6489119096,0.0150538925,0.6932206587,0.0079672361,0.756661155,0.0027587054,0.5414525326,0.0058703028,0.4958827014,0.0142104874,0.4302058649,0.0299373887,0.5404158027,0.0047210097,0.5217065314,0.0116734558,0.4635904177,0.0349747918,"down"
3,0,0,0,0.3563938515,0.0355940329,0.2952378217,0.0302923457,0.2234640682,0.0192960543,0.572770661,0.0487120733,0.5213539273,0.0710590043,0.4730799058,0.0846137234,0.2471078419,0.0193675964,0.1741187781,0.02152939,0.1396891609,0.0187880335,0.171878194,0.0130619975,0.1275344312,0.010119742,0.1008853741,0.0080194637,"up"
3,0,0,0,0.8742364622,0.0033043847,0.9131960401,0.0071513391,0.9418741862,0.0114091993,0.805728688,0.0005475124,0.8048490636,0.0005988019,0.7970772538,0.0006611125,0.5522105606,0.0486995888,0.5286788379,0.051835493,0.4887699305,0.0615202667,0.4936838844,0.0740921511,0.5556281301,0.0598531751,0.4463792927,0.1098924113,"up"
0,0,0,0,0.5171897195,0.042763234,0.3977675004,0.0357590055,0.3076823841,0.0263913204,0.629886974,0.0307392288,0.5920645974,0.0365775107,0.3434670188,0.0276975373,0.400988596,0.0197646882,0.3197015699,0.0193490585,0.2336141143,0.0101838673,0.5149085456,0.0443762035,0.4602636256,0.0453609029,0.2879443128,0.0249528431,"down"
0,0,0,0,0.585059426,0.0597768627,0.4722151323,0.0489197758,0.4528725364,0.0491274608,0.7146453857,0.1329138807,0.6836076216,0.1613374513,0.6925589822,0.1529196814,0.2255183649,0.0275707461,0.1472489633,0.0173712032,0.1508256813,0.0150137758,0.7676725415,0.0653576043,0.6995556872,0.0714238772,0.6964214307,0.0739737485,"down"
0,0,0,0,0.2839341597,0.0404251238,0.3598313765,0.0526115816,0.3614030318,0.0580518081,0.0284007679,0.0013021437,0.0484341708,0.0010134597,0.0807065097,0.0010558428,0.0242391143,8.82E-005,0.0362077903,0.0001174789,0.0476081161,0.0001602945,0.2074792654,0.067030141,0.2385293246,0.0804428715,0.2591639514,0.0753618968,"down"
1,0,0,0,0.5240722656,0.087323676,0.371359592,0.0346507955,0.346609158,0.0312678287,0.7615614149,0.0397868651,0.6274468316,0.0461349593,0.623046875,0.0461343553,0.4036724559,0.0276324404,0.2798196445,0.0196271383,0.2659880344,0.0128546322,0.7689358736,0.0126347737,0.6238455507,0.0249949178,0.5118712244,0.0128201107,"up"
0,0,0,1,0.4912941673,0.0195547381,0.4739171808,0.0212604651,0.3594901345,0.0165729444,0.99609375,0,0.99609375,0,0.99609375,0,0.6318461197,0.0782790115,0.6099155806,0.0816673502,0.563879221,0.0940553346,0.5961696534,0.054549805,0.5494668246,0.0426623961,0.5215343602,0.0432540326,"down"
0,1,0,1,0.1982801649,0.0487215204,0.2649260344,0.0598456513,0.2591299552,0.0813601515,0.282723886,0.0613562866,0.3081561053,0.0757970731,0.3070746528,0.0938716559,0.4002506852,0.0232972273,0.2947867607,0.0093974991,0.2818736971,0.0122587003,0.6466170765,0.1048726194,0.7625366739,0.1117368232,0.7883603884,0.1234151754,"right"
0,0,0,0,0.1816614324,0.0033034841,0.1550598145,0.0023851534,0.1017428311,0.0015245893,0.269975142,0.0134863184,0.2375571511,0.011451121,0.1689189564,0.0081966485,0.4871593602,0.0622880688,0.4374370557,0.0578590679,0.3832142328,0.0530671806,0.1547004591,0.0037858066,0.1360930095,0.0028542025,0.0909934094,0.0017476175,"down"
1,0,0,0,0.5764770508,0.0328950586,0.5740397135,0.0397142726,0.5242472331,0.036967655,0.5571573893,0.0546581459,0.4043782552,0.028974145,0.2092447917,0.0295446036,0.300237204,0.0408147121,0.2443800052,0.0492752373,0.1883813545,0.0490759092,0.4962841661,0.0329001869,0.3847819464,0.0290879165,0.1655695073,0.0392153033,"up"
